ds,Actual_TOT_PAID,Prediction_TOT_PAID,Prediction_TOT_PAID_lower,Prediction_TOT_PAID_upper,source,Actual_BUDGET_AMT,Forecast_BUDGET_AMT,Actual_NBR_MURDER,Forecast_NBR_MURDER,model_run_datetime
2012-07-31,2156175.11,2148286.297726471,1697716.7834365873,2615888.094383289,Fitted,1510063.18,2050016.8420663876,12.0,7.911866061082984,2025-03-22 17:07:27
2012-08-31,2104838.76,1762251.8405030426,1301072.3889009138,2192588.026164919,Fitted,2852607.3,2076819.3421482465,14.0,8.607956092922496,2025-03-22 17:07:27
2012-09-30,1239605.6,1650862.1090205093,1142950.0211608903,2096625.4625916632,Fitted,2982185.85,2282969.590939525,8.0,11.397463124750693,2025-03-22 17:07:27
2012-10-31,1813201.08,1759053.070953173,1337338.4855873627,2202383.499412229,Fitted,1831774.12,2110605.2214395367,9.0,11.660769185270569,2025-03-22 17:07:27
2012-11-30,1964663.18,1874974.5136574,1444201.3644062642,2340623.1548997066,Fitted,3229496.07,2403820.8118609767,14.0,11.418642169666438,2025-03-22 17:07:27
2012-12-31,1705037.78,1847879.9346649505,1374182.4899255747,2312227.7577707344,Fitted,3051046.44,1899162.0340365567,12.0,9.344361381406758,2025-03-22 17:07:27
2013-01-31,1654993.05,2097513.22818869,1596814.1016501489,2555953.180386166,Fitted,1619809.81,2445445.5462761214,10.0,10.934286642148964,2025-03-22 17:07:27
2013-02-28,2364079.84,1975096.9291399273,1511448.5486956772,2476026.652828904,Fitted,2386270.9,2322087.36839911,11.0,11.452841398778052,2025-03-22 17:07:27
2013-03-31,900197.95,2024124.8771785162,1523576.5441245453,2477414.3573836526,Fitted,2377410.52,2506055.6586665213,10.0,13.23445712371169,2025-03-22 17:07:27
2013-04-30,2671204.95,2166419.831533074,1701091.6510069836,2604381.2926492444,Fitted,2164948.38,2310352.3858811925,13.0,12.34851320002895,2025-03-22 17:07:27
2013-05-31,1656952.45,2054997.0152467268,1599985.3402212444,2507952.987848013,Fitted,1925505.81,2196877.211924995,14.0,12.439233649047654,2025-03-22 17:07:27
2013-06-30,1981714.48,1909717.5166704068,1456895.2421588039,2379980.139802708,Fitted,1754634.66,2216411.5509166527,13.0,12.85241640480071,2025-03-22 17:07:27
2013-07-31,2596199.19,2163767.860388612,1677089.165332726,2635795.077105091,Fitted,1952435.36,2087553.3421257364,12.0,8.273159489378921,2025-03-22 17:07:27
2013-08-31,2160295.18,1765506.07575732,1326910.7487944076,2196893.7933657365,Fitted,2236453.92,2115079.1487987293,8.0,9.157596773988997,2025-03-22 17:07:27
2013-09-30,1513882.32,1641414.9268431384,1155786.1417544493,2052075.8799240747,Fitted,1369729.94,2329865.4549937085,8.0,12.060905853446815,2025-03-22 17:07:27
2013-10-31,1632396.88,1765792.7411026405,1303676.9963852062,2231493.1133269225,Fitted,3025887.28,2165171.5332239526,25.0,12.058138868817164,2025-03-22 17:07:27
2013-11-30,2294279.0,1888054.5137604324,1420629.1639965626,2374798.850201124,Fitted,1421532.25,2426828.238322916,11.0,11.867262100922614,2025-03-22 17:07:27
2013-12-31,2172848.61,1867239.545512501,1409000.0172001042,2320301.6563009117,Fitted,1427626.49,1930301.7554661944,11.0,9.682881022977423,2025-03-22 17:07:27
2014-01-31,1644101.03,2095185.2645126232,1625688.7547854169,2542209.8022785466,Fitted,3507401.86,2468903.4062073273,10.0,11.596875331162726,2025-03-22 17:07:27
2014-02-28,1641647.36,1975229.7290924168,1509168.4798532324,2468617.5790908793,Fitted,1841224.41,2380299.290738606,13.0,11.908634071761924,2025-03-22 17:07:27
2014-03-31,2156105.37,2029589.6861340536,1556542.0914303944,2491007.9506532443,Fitted,3266199.09,2557269.472695065,13.0,13.703858453901196,2025-03-22 17:07:27
2014-04-30,2222263.14,2175563.986482859,1699650.6427594402,2660349.1372514237,Fitted,2358043.45,2333403.4516555946,11.0,12.856361526266348,2025-03-22 17:07:27
2014-05-31,1709731.4,2059457.5301285926,1598992.253401087,2514217.4329716437,Fitted,2031113.489,2242306.6174255367,15.0,12.909180669719499,2025-03-22 17:07:27
2014-06-30,2056515.37,1921374.6352670258,1423522.2082395465,2398893.0047136736,Fitted,2094661.68,2243592.1042660982,9.0,13.368881355259617,2025-03-22 17:07:27
2014-07-31,2167779.74,2178908.8404356604,1734156.6431048375,2656940.1801529503,Fitted,3607457.13,2125371.4747465863,13.0,8.637185555054407,2025-03-22 17:07:27
2014-08-31,2164246.54,1768437.9580325729,1306353.3265315106,2248176.9835051633,Fitted,1138014.36,2153632.2542609936,5.0,9.711718820776813,2025-03-22 17:07:27
2014-09-30,1638343.97,1632129.7878915542,1167961.1563143246,2054480.1121045833,Fitted,2057333.71,2376830.484467845,13.0,12.721356638254377,2025-03-22 17:07:27
2014-10-31,1643687.01,1772933.1606191134,1341667.462774756,2222371.0873208474,Fitted,3876312.01,2219402.734417241,9.0,12.451374345233129,2025-03-22 17:07:27
2014-11-30,1801718.81,1901300.363307529,1444950.4621710489,2365954.759810502,Fitted,1260767.63,2449306.8133129543,5.0,12.314845430729362,2025-03-22 17:07:27
2014-12-31,2229873.87,1886385.2813458005,1436018.370289777,2346751.048260669,Fitted,2534111.84,1961655.79273555,13.0,10.025629568863279,2025-03-22 17:07:27
2015-01-31,1652092.58,2092456.5853975434,1641898.7642407727,2548986.630215422,Fitted,1956282.453,2492682.556338992,13.0,12.261789048893721,2025-03-22 17:07:27
2015-02-28,1812800.17,1975497.1976125422,1470871.692784784,2411171.1522594993,Fitted,3181166.224,2438822.5701927077,12.0,12.36252436971364,2025-03-22 17:07:27
2015-03-31,2280071.14,2035244.3980353188,1546520.135301926,2499544.1366345594,Fitted,2792862.4,2607968.4729753607,15.0,14.172530765943913,2025-03-22 17:07:27
2015-04-30,2268000.62,2184718.964802542,1694400.7754865729,2629075.9380746684,Fitted,2036438.798,2356257.1880771364,13.0,13.364016986971293,2025-03-22 17:07:27
2015-05-31,2296895.1,2063993.8146312623,1623811.321382831,2529202.574866447,Fitted,3073630.96,2287726.4469754566,13.0,13.378751487798832,2025-03-22 17:07:27
2015-06-30,2560899.1,1933166.7276115275,1490565.3114317649,2390341.3675561035,Fitted,2293476.359,2270749.6208060747,11.0,13.883602107267214,2025-03-22 17:07:27
2015-07-31,2921974.55,2193699.483815862,1771890.528515932,2680732.043950317,Fitted,2004424.244,2163475.7720720507,6.0,9.004084360412453,2025-03-22 17:07:27
2015-08-31,2162138.14,1771056.5626315407,1277024.8408681173,2230857.298149897,Fitted,2156796.2,2192474.559331839,11.0,10.270208356566231,2025-03-22 17:07:27
2015-09-30,1539331.38,1623026.0151316384,1149362.8446447863,2104073.8394729053,Fitted,2090915.083,2423848.847087343,15.0,13.378602353713877,2025-03-22 17:07:27
2015-10-31,1933027.15,1780464.4658100416,1328776.9877799351,2269076.424962019,Fitted,1500551.648,2273281.0217342507,3.0,12.840681921949145,2025-03-22 17:07:27
2015-11-30,1972425.92,1914679.2629091712,1445233.5089070085,2378466.5346472147,Fitted,3941170.846,2471275.987130335,14.0,12.761779480450066,2025-03-22 17:07:27
2015-12-31,1992113.37,1905271.835888076,1467857.4602909472,2342831.020709196,Fitted,1453386.65,1993241.5062221105,8.0,10.373130002900641,2025-03-22 17:07:27
2016-01-31,2221328.92,2089296.024784727,1640780.8259637242,2564685.7972570835,Fitted,2096546.766,2516796.978063172,17.0,12.929362500177982,2025-03-22 17:07:27
2016-02-29,1660954.45,1999476.507941057,1513745.637719128,2447499.028642881,Fitted,1648925.19,2418406.6615885952,10.0,12.956674952595355,2025-03-22 17:07:27
2016-03-31,1940317.92,2043226.2987588844,1604020.560744759,2510570.116924521,Fitted,2296818.55,2608538.4324086737,10.0,14.725967482647754,2025-03-22 17:07:27
2016-04-30,1900619.06,2181657.1002410688,1758680.8598901946,2633647.195726423,Fitted,2330669.011,2441283.061749438,9.0,13.802269643329685,2025-03-22 17:07:27
2016-05-31,1813296.63,2074968.2963570803,1627752.7332200394,2558553.831191076,Fitted,2193039.19,2305631.7404849897,18.0,13.930830508184028,2025-03-22 17:07:27
2016-06-30,1741400.85,1922551.2129800757,1420213.89425309,2397378.2817569072,Fitted,1764802.379,2343388.4232868757,12.0,14.296241993845134,2025-03-22 17:07:27
2016-07-31,2389991.23,2172621.6686028335,1689115.7542273507,2622736.7809945466,Fitted,2944021.215,2204211.007978017,6.0,9.874084138612531,2025-03-22 17:07:27
2016-08-31,1360454.62,1786576.46053721,1304378.2810979383,2277992.927427394,Fitted,2234798.69,2231013.5229886617,5.0,10.570316713808507,2025-03-22 17:07:27
2016-09-30,2130952.88,1675176.3252294296,1208554.7568273256,2159603.5153289274,Fitted,1559861.258,2437163.786271382,8.0,13.359961687379569,2025-03-22 17:07:27
2016-10-31,1560746.86,1783356.5365426855,1323812.4481337923,2255477.7538883076,Fitted,1926779.928,2264799.4317460437,13.0,13.623410287699931,2025-03-22 17:07:27
2016-11-30,1751660.08,1899267.5754217329,1405617.6516282437,2384788.7163123684,Fitted,3566603.692,2558015.036658953,16.0,13.38142121383842,2025-03-22 17:07:27
2016-12-31,1247216.95,1872162.2458098563,1447263.5404686823,2365077.2218040377,Fitted,1766605.264,2053356.2738091806,15.0,11.307282965379482,2025-03-22 17:07:27
2017-01-31,2283660.72,2121784.788714219,1630654.468340269,2582343.7521638027,Fitted,3084823.166,2599639.801023328,14.0,12.897350765922315,2025-03-22 17:07:27
2017-02-28,2065107.68,1999358.779090698,1523401.4267566304,2466886.6581804934,Fitted,1569254.32,2476281.6367289233,8.0,13.416034272302511,2025-03-22 17:07:27
2017-03-31,1561699.4,2048375.9761357633,1584181.59668765,2507242.631550242,Fitted,1270808.493,2660249.942034658,6.0,15.197792541603157,2025-03-22 17:07:27
2017-04-30,1501834.04,2190660.526303009,1738801.5393494316,2642583.6749684284,Fitted,2755812.218,2464546.683802391,13.0,14.311986564082524,2025-03-22 17:07:27
2017-05-31,2452080.04,2079226.9590232072,1630703.601508503,2538607.5259229466,Fitted,2387869.87,2351071.5248843157,21.0,14.402849557467505,2025-03-22 17:07:27
2017-06-30,1977013.09,1933937.0562595632,1451601.9085260045,2422197.8870759816,Fitted,2397063.113,2370605.8784290208,12.0,14.81617025938267,2025-03-22 17:07:27
2017-07-31,2556370.52,2187976.648874034,1728540.462343317,2672775.636791205,Fitted,3006947.783,2241747.6845254223,22.0,10.237055891075967,2025-03-22 17:07:27
2017-08-31,1885803.17,1789704.1131388214,1311836.6910378395,2242038.7673362587,Fitted,2672625.422,2269273.506085856,9.0,11.12163572280229,2025-03-22 17:07:27
2017-09-30,1953280.92,1665602.5599304703,1167013.75314457,2123805.4605504535,Fitted,1497327.189,2484059.826688179,7.0,14.025082751082977,2025-03-22 17:07:27
2017-10-31,1746813.75,1789969.6230861982,1369407.9508312722,2242836.0401488678,Fitted,2256027.323,2319365.919805861,10.0,14.022458313567865,2025-03-22 17:07:27
2017-11-30,1606243.9,1912220.991449944,1434868.2566689057,2365708.588228957,Fitted,2090420.503,2581022.6393120363,10.0,13.831719494494877,2025-03-22 17:07:27
2017-12-31,1625741.69,1891395.2721505382,1410943.1267702538,2365187.9534770306,Fitted,1267262.348,2084496.1713256694,8.0,11.647480963393278,2025-03-22 17:07:27
2018-01-31,2697441.94,2119330.2402222464,1663733.3690558113,2595522.983872043,Fitted,3167225.47,2623097.8372152112,10.0,13.561617815377502,2025-03-22 17:07:27
2018-02-28,1615646.79,1999364.9942862035,1510461.691181919,2431220.013704105,Fitted,3607562.054,2534493.735428801,14.0,13.87350530521269,2025-03-22 17:07:27
2018-03-31,2145538.1,2053714.200399496,1582764.241497346,2485541.3823016547,Fitted,2431429.333,2711463.9325335743,13.0,15.668872231149995,2025-03-22 17:07:27
2018-04-30,2153008.87,2199678.096624112,1725197.9891268355,2660292.997097243,Fitted,3239678.403,2487597.9261539807,20.0,14.821513249124965,2025-03-22 17:07:27
2018-05-31,2101930.5,2083560.8893855691,1642232.3899301689,2536357.4005363197,Fitted,2203610.271,2396501.10697355,11.0,14.874474936487877,2025-03-22 17:07:27
2018-06-30,2097268.44,1945467.5904660905,1495292.98427293,2423869.964715093,Fitted,1983393.376,2397786.6083493535,19.0,15.334313567532195,2025-03-22 17:07:27
2018-07-31,2592867.81,2202991.0447747223,1743900.2210402347,2639727.6155411773,Fitted,1510168.665,2279565.9938492775,8.0,10.60276031101895,2025-03-22 17:07:27
2018-08-31,2015054.33,1792509.4115117572,1333146.3793279687,2234048.9823863325,Fitted,2221267.368,2307826.7883831607,19.0,11.677436120431185,2025-03-22 17:07:27
2018-09-30,1222470.6,1656190.8373128974,1161515.824236,2114535.6273134127,Fitted,2877683.088,2531025.0331250057,18.0,14.687211883413475,2025-03-22 17:07:27
2018-10-31,2249711.87,1796983.4591803765,1339241.8275379192,2235078.390692567,Fitted,2263179.778,2373597.29809402,18.0,14.417372134084047,2025-03-22 17:07:27
2018-11-30,1939409.96,1925340.2577133104,1479906.5105309938,2403906.2704465217,Fitted,1731484.64,2603501.3916361798,5.0,14.280981166147884,2025-03-22 17:07:27
2018-12-31,1482792.84,1910414.4247907475,1453747.105247525,2365450.0001341817,Fitted,2767227.89,2115850.3861934803,11.0,11.991907849070712,2025-03-22 17:07:27
2019-01-31,2127225.02,2116474.977881707,1658062.284822795,2575363.4529429395,Fitted,3572884.661,2646877.1649314933,21.0,14.228209873889595,2025-03-22 17:07:27
2019-02-28,2160835.26,1999505.8795515317,1533520.6736362139,2440679.790637004,Fitted,3358937.97,2593017.1924554906,10.0,14.329073944839696,2025-03-22 17:07:27
2019-03-31,2860021.31,2059242.3290135872,1594115.851206459,2495305.277862815,Fitted,4540530.886,2762163.110372595,15.0,16.13922288585783,2025-03-22 17:07:27
2019-04-30,2311900.09,2208706.491320421,1731510.6857409964,2669518.413772328,Fitted,2690755.758,2510451.840079423,14.0,15.330847056900762,2025-03-22 17:07:27
2019-05-31,2282023.7,2087970.5899578538,1599937.73728037,2558383.388195678,Fitted,3335218.781,2441921.114079451,18.0,15.345724105438684,2025-03-22 17:07:27
2019-06-30,2411533.35,1957133.0985591314,1498030.9096931827,2407008.895483616,Fitted,2082052.161,2424944.302524894,19.0,15.850712674306878,2025-03-22 17:07:27
2019-07-31,2433979.15,2217655.1035720957,1771869.252176089,2705656.160788269,Fitted,2530530.32,2317670.4688924956,8.0,10.971337475164415,2025-03-22 17:07:27
2019-08-31,1665229.4,1795001.431196363,1308441.023112482,2275341.913315082,Fitted,1925620.28,2346669.271254258,11.0,12.237604019028945,2025-03-22 17:07:27
2019-09-30,1754382.48,1646961.09181071,1185303.3981766545,2127450.6854301193,Fitted,1645811.62,2578043.573791365,9.0,15.34613596561414,2025-03-22 17:07:27
2019-10-31,1695773.84,1804399.081328635,1347144.9632639426,2240551.005605639,Fitted,2581391.757,2427475.763723406,22.0,14.808229962976586,2025-03-22 17:07:27
2019-11-30,2524529.51,1938613.4321433855,1500164.4212795314,2387562.649908686,Fitted,2037140.015,2625470.743911774,21.0,14.729341485148941,2025-03-22 17:07:27
2019-12-31,2955954.39,1929205.5439617916,1437942.9329503337,2398145.025992699,Fitted,2556454.233,2147436.2782887,8.0,12.34070643672739,2025-03-22 17:07:27
2020-01-31,1996322.15,2113229.271698093,1650737.1785071357,2546521.840714617,Fitted,2908845.533,2670991.7654149253,16.0,14.896953363130086,2025-03-22 17:07:27
2020-02-29,1289924.83,2023409.323446318,1566739.3196210817,2520500.700920298,Fitted,2303483.028,2572601.463239421,19.0,14.924279313762044,2025-03-22 17:07:27
2020-03-31,2616185.31,2067159.7364698858,1620165.7637050021,2537702.650837046,Fitted,2728605.27,2762733.2493315293,31.0,16.693571900250827,2025-03-22 17:07:27
2020-04-30,2656716.48,2205591.140086653,1724160.1238023634,2655180.2103611697,Fitted,2628696.512,2595477.893451923,15.0,15.769874115548205,2025-03-22 17:07:27
2020-05-31,1516910.72,2098902.958408354,1639147.0044258584,2543778.2566749933,Fitted,1940096.01,2459826.587459471,17.0,15.898435036840006,2025-03-22 17:07:27
2020-06-30,982266.28,1946486.4771659868,1452878.438686213,2401504.266252347,Fitted,2529772.455,2497583.285041024,17.0,16.263846577114904,2025-03-22 17:07:27
2020-07-31,1229852.67,2196557.554994511,1727860.9631933451,2642150.4675458684,Fitted,1186189.639,2358405.8850039444,8.0,11.84168877832008,2025-03-22 17:07:27
2020-08-31,985374.84,1810512.978761374,1351291.6228981013,2245603.187204329,Fitted,2786112.2,2385208.4006693563,7.0,12.537921365009094,2025-03-22 17:07:27
2020-09-30,1422751.82,1699113.454904351,1256755.022506509,2163641.67934244,Fitted,3094625.371,2591358.6645857296,13.0,15.32756634970321,2025-03-22 17:07:27
2020-10-31,1618674.85,1807294.2980501233,1329799.075555033,2263709.192633539,Fitted,1612281.29,2418994.310715062,15.0,15.591014961516363,2025-03-22 17:07:27
2020-11-30,1674978.67,1923205.9483799706,1471555.6352399087,2362191.4590439084,Fitted,2372503.355,2712209.9162614266,15.0,15.349025898777786,2025-03-22 17:07:27
2020-12-31,1541133.31,1896101.2506006262,1471763.8304524384,2347640.438896841,Fitted,2991259.893,2207551.1540663084,15.0,13.274887661811503,2025-03-22 17:07:27
2021-01-31,2091456.27,2145724.4240339114,1679894.0830670616,2610418.263347058,Fitted,2419945.273,2753834.681884969,11.0,14.864955494919819,2025-03-22 17:07:27
2021-02-28,2011336.87,2023298.9842991387,1561786.8695883618,2472423.888532281,Fitted,2147558.449,2630476.518029346,16.0,15.383639026324229,2025-03-22 17:07:27
2021-03-31,1823234.14,2072316.8122925637,1634580.5710357283,2556015.9863920487,Fitted,3074563.702,2814444.8238205155,13.0,17.16539732332956,2025-03-22 17:07:27
2021-04-30,1694205.9,2214601.9730550456,1736751.8057957387,2664945.0268707993,Fitted,2425264.835,2618741.5660581524,20.0,16.27959137261971,2025-03-22 17:07:27
2021-05-31,2077831.93,2103169.0367235113,1638102.1440962695,2571371.719837665,Fitted,2520745.955,2505266.407625588,11.0,16.370454393711015,2025-03-22 17:07:27
2021-06-30,1468225.88,1957879.7444453684,1510930.4392127197,2439880.2340743304,Fitted,2725533.554,2524800.761727797,20.0,16.78377512376025,2025-03-22 17:07:27
2021-07-31,1566813.21,2211919.968080701,1712587.918899727,2678902.3260057564,Fitted,2766974.401,2395942.568446476,12.0,12.20466078177255,2025-03-22 17:07:27
2021-08-31,1434771.42,1813648.063366674,1347456.0329296177,2284700.1954498626,Fitted,2297292.832,2423468.390629051,13.0,13.089240639814856,2025-03-22 17:07:27
2021-09-30,2094795.68,1689547.1208238695,1218533.5199522746,2174438.944591451,Fitted,3165732.824,2638254.711833479,20.0,15.99268769356355,2025-03-22 17:07:27
2021-10-31,2004625.36,1813914.8150005003,1365458.615154769,2254055.9260793524,Fitted,2340832.344,2473560.8055733484,5.0,15.990063282367753,2025-03-22 17:07:27
2021-11-30,2174466.74,1936166.7940297348,1477642.4306766987,2397604.587838788,Fitted,3144961.21,2735217.5256817644,19.0,15.799324488763109,2025-03-22 17:07:27
2021-12-31,2442210.88,1915341.7056448464,1425620.0921598824,2400692.0797672225,Fitted,1478894.668,2238691.0583054484,7.0,13.61508598496303,2025-03-22 17:07:27
2022-01-31,2330815.38,2143277.304631137,1662317.181264052,2617595.2111275145,Fitted,2716352.065,2777292.7248049406,10.0,15.529222864248139,2025-03-22 17:07:27
2022-02-28,2421085.36,2023312.62855339,1592331.0790673788,2496739.3146203035,Fitted,2439887.732,2688688.623569664,17.0,15.841110378742247,2025-03-22 17:07:27
2022-03-31,2514404.64,2077662.4655813496,1631422.6791058301,2573111.448686784,Fitted,2124246.626,2865658.821284225,20.0,17.636477331980426,2025-03-22 17:07:27
2022-04-30,2446739.48,2223626.9723684005,1749856.2384098538,2709331.7851007823,Fitted,2909220.885,2641792.8154949606,16.0,16.789118376376607,2025-03-22 17:07:27
2022-05-31,2441604.89,2107510.396140122,1636076.9911266284,2591871.414063782,Fitted,2064729.91,2550695.997028938,10.0,16.842080088809972,2025-03-22 17:07:27
2022-06-30,1925807.55,1969417.7078755463,1518855.4538536873,2456846.466359171,Fitted,2442759.869,2551981.499095772,23.0,17.301918744120503,2025-03-22 17:07:27
2022-07-31,2033204.28,2226941.7931944127,1742505.9326313196,2680075.768028359,Fitted,1084939.88,2433760.885310133,4.0,12.570365512677654,2025-03-22 17:07:27
2022-08-31,1928347.96,1816460.790941467,1346851.1412724562,2268351.614322339,Fitted,1887930.45,2462021.6805584575,19.0,13.645041347163389,2025-03-22 17:07:27
2022-09-30,1548099.3,1680142.8273974173,1212832.6805273483,2182306.415860275,Fitted,3137573.98,2685219.925991534,26.0,16.654817134411857,2025-03-22 17:07:27
2022-10-31,1858951.59,1820936.0802752096,1377974.3910241611,2296986.911497108,Fitted,2047855.362,2527792.1916748015,19.0,16.38497741015371,2025-03-22 17:07:27
2022-11-30,1700787.46,1949293.489518825,1443882.49939665,2397799.8486417374,Fitted,3235523.19,2757696.2859192383,18.0,16.24858646533131,2025-03-22 17:07:27
2022-12-31,2132207.16,1934368.2876642467,1481710.7348482416,2393742.2819426833,Fitted,2131180.01,2270045.281201983,26.0,13.959513172135784,2025-03-22 17:07:27
2023-01-31,2556658.3,2140429.4718229994,1669586.7752482488,2612007.324226449,Fitted,2607551.54,2801072.0606657113,14.0,16.195815220837954,2025-03-22 17:07:27
2023-02-28,2066868.09,2023460.9434895425,1511772.65850007,2472943.523349665,Fitted,3052788.58,2747212.0888448763,15.0,16.296679313360826,2025-03-22 17:07:27
2023-03-31,2386457.31,2083198.0240194856,1618724.9262841118,2566846.767225279,Fitted,3042895.71,2916358.007487623,18.0,18.10682827826153,2025-03-22 17:07:27
2023-04-30,2078173.5,2232662.7973419293,1788752.4432282601,2688144.8450695868,Fitted,1022852.888,2664646.7379380995,10.0,17.298452468970837,2025-03-22 17:07:27
2023-05-31,2325673.15,2111927.5273621334,1659897.7481025616,2589207.529414782,Fitted,3311208.47,2596116.0127067543,22.0,17.313329537830054,2025-03-22 17:07:27
2023-06-30,1852175.06,1981090.6469791904,1524906.2733756683,2449804.3895552116,Fitted,3080543.12,2579139.2018958083,21.0,17.81831812636274,2025-03-22 17:07:27
2023-07-31,1921717.36,2241613.2833749224,1777134.1013025385,2705035.6996481135,Fitted,2217186.32,2471865.369032108,16.0,12.938942947540651,2025-03-22 17:07:27
2023-08-31,1446480.26,1818960.2423819762,1346293.124463417,2291918.997585983,Fitted,3877192.63,2500864.1721623265,13.0,14.205209511727137,2025-03-22 17:07:27
